Phoenix Suns,Detroit Pistons,2015-11-06 09:30:00,0,Local
Oklahoma City Thunder,Phoenix Suns,2015-11-08 07:00:00,0,Local
Phoenix Suns,Denver Nuggets,2015-11-14 09:00:00,1,NBATV
Denver Nuggets,Phoenix Suns,2015-11-20 09:00:00,0,Local
New Orleans Pelicans,Phoenix Suns,2015-11-22 06:00:00,0,Local
San Antonio Spurs,Phoenix Suns,2015-11-23 08:30:00,0,Local
Phoenix Suns,New Orleans Pelicans,2015-11-25 09:00:00,0,Local
Detroit Pistons,Phoenix Suns,2015-12-02 07:30:00,0,Local
Washington Wizards,Phoenix Suns,2015-12-04 07:00:00,0,Local
Memphis Grizzlies,Phoenix Suns,2015-12-06 03:30:00,0,Local
Phoenix Suns,Orlando Magic,2015-12-09 09:00:00,0,Local
Phoenix Suns,Portland Trail Blazers,2015-12-11 09:30:00,0,Local
Phoenix Suns,Minnesota Timberwolves,2015-12-13 03:30:00,0,Local
Dallas Mavericks,Phoenix Suns,2015-12-14 08:30:00,1,NBATV
Phoenix Suns,New Orleans Pelicans,2015-12-18 10:30:00,1,ESPN
Phoenix Suns,Milwaukee Bucks,2015-12-20 05:00:00,0,Local
Utah Jazz,Phoenix Suns,2015-12-21 09:00:00,0,Local
Phoenix Suns,Denver Nuggets,2015-12-23 09:00:00,0,Local
Phoenix Suns,Cleveland Cavaliers,2015-12-28 09:00:00,0,Local
San Antonio Spurs,Phoenix Suns,2015-12-30 08:30:00,0,Local
Oklahoma City Thunder,Phoenix Suns,2015-12-31 08:00:00,0,Local
Phoenix Suns,Charlotte Hornets,2016-01-06 09:00:00,0,Local
Phoenix Suns,Miami Heat,2016-01-08 09:30:00,0,Local
Minnesota Timberwolves,Phoenix Suns,2016-01-17 03:30:00,0,Local
Phoenix Suns,San Antonio Spurs,2016-01-21 10:30:00,1,TNT
Phoenix Suns,Atlanta Hawks,2016-01-23 09:00:00,0,Local
Cleveland Cavaliers,Phoenix Suns,2016-01-27 07:00:00,0,Local
Dallas Mavericks,Phoenix Suns,2016-01-31 07:00:00,0,Local
Phoenix Suns,Houston Rockets,2016-02-04 10:30:00,1,TNT
Phoenix Suns,Utah Jazz,2016-02-06 09:00:00,0,Local
Phoenix Suns,Oklahoma City Thunder,2016-02-08 09:00:00,1,NBATV
Phoenix Suns,Houston Rockets,2016-02-19 09:30:00,0,Local
Phoenix Suns,San Antonio Spurs,2016-02-21 05:00:00,0,Local
Phoenix Suns,Memphis Grizzlies,2016-02-27 09:30:00,0,Local
Charlotte Hornets,Phoenix Suns,2016-03-01 07:00:00,0,Local
Miami Heat,Phoenix Suns,2016-03-03 07:30:00,0,Local
Orlando Magic,Phoenix Suns,2016-03-04 07:00:00,0,Local
Memphis Grizzlies,Phoenix Suns,2016-03-06 04:00:00,0,Local
Denver Nuggets,Phoenix Suns,2016-03-10 09:00:00,0,Local
Phoenix Suns,Minnesota Timberwolves,2016-03-14 10:00:00,0,Local
Utah Jazz,Phoenix Suns,2016-03-17 09:00:00,1,NBATV
Phoenix Suns,Memphis Grizzlies,2016-03-21 10:00:00,1,NBATV
Minnesota Timberwolves,Phoenix Suns,2016-03-28 08:00:00,0,Local
Milwaukee Bucks,Phoenix Suns,2016-03-30 08:00:00,0,Local
Phoenix Suns,Washington Wizards,2016-04-01 10:30:00,0,Local
Phoenix Suns,Utah Jazz,2016-04-03 06:00:00,0,Local
Atlanta Hawks,Phoenix Suns,2016-04-05 08:00:00,0,Local
Houston Rockets,Phoenix Suns,2016-04-07 08:00:00,0,Local
New Orleans Pelicans,Phoenix Suns,2016-04-09 07:00:00,0,Local
Atlanta Hawks,Detroit Pistons,2015-10-27 08:00:00,0,Local
Detroit Pistons,Utah Jazz,2015-10-28 07:30:00,0,Local
Portland Trail Blazers,Detroit Pistons,2015-11-08 09:00:00,0,Local
Detroit Pistons,Cleveland Cavaliers,2015-11-17 07:30:00,0,Local
Minnesota Timberwolves,Detroit Pistons,2015-11-20 08:00:00,0,Local
Detroit Pistons,Washington Wizards,2015-11-21 07:30:00,0,Local
Milwaukee Bucks,Detroit Pistons,2015-11-23 08:00:00,0,Local
Detroit Pistons,Miami Heat,2015-11-25 07:30:00,0,Local
Oklahoma City Thunder,Detroit Pistons,2015-11-27 08:00:00,0,Local
Detroit Pistons,Houston Rockets,2015-11-30 07:30:00,0,Local
Detroit Pistons,Milwaukee Bucks,2015-12-04 07:30:00,0,Local
Charlotte Hornets,Detroit Pistons,2015-12-07 07:00:00,0,Local
Detroit Pistons,Memphis Grizzlies,2015-12-09 07:30:00,0,Local
Miami Heat,Detroit Pistons,2015-12-22 07:30:00,0,Local
Atlanta Hawks,Detroit Pistons,2015-12-23 08:00:00,0,Local
Detroit Pistons,Minnesota Timberwolves,2015-12-31 06:00:00,0,Local
Detroit Pistons,Orlando Magic,2016-01-04 07:30:00,0,Local
Detroit Pistons,San Antonio Spurs,2016-01-12 07:30:00,0,Local
Memphis Grizzlies,Detroit Pistons,2016-01-14 08:00:00,0,Local
Houston Rockets,Detroit Pistons,2016-01-20 08:00:00,0,Local
New Orleans Pelicans,Detroit Pistons,2016-01-21 08:00:00,0,Local
Denver Nuggets,Detroit Pistons,2016-01-23 09:30:00,0,Local
Utah Jazz,Detroit Pistons,2016-01-25 09:00:00,0,Local
Detroit Pistons,Cleveland Cavaliers,2016-01-29 07:30:00,0,Local
Detroit Pistons,Denver Nuggets,2016-02-10 07:30:00,0,Local
Washington Wizards,Detroit Pistons,2016-02-19 07:00:00,0,Local
Detroit Pistons,New Orleans Pelicans,2016-02-21 03:30:00,0,Local
Cleveland Cavaliers,Detroit Pistons,2016-02-22 07:00:00,0,Local
Milwaukee Bucks,Detroit Pistons,2016-02-27 08:30:00,0,Local
San Antonio Spurs,Detroit Pistons,2016-03-02 08:30:00,0,Local
Detroit Pistons,Portland Trail Blazers,2016-03-06 06:00:00,1,NBATV
Dallas Mavericks,Detroit Pistons,2016-03-09 08:30:00,0,Local
Charlotte Hornets,Detroit Pistons,2016-03-11 07:00:00,0,Local
Washington Wizards,Detroit Pistons,2016-03-14 07:00:00,0,Local
Detroit Pistons,Atlanta Hawks,2016-03-16 07:30:00,0,Local
Detroit Pistons,Milwaukee Bucks,2016-03-21 07:30:00,0,Local
Detroit Pistons,Orlando Magic,2016-03-23 07:30:00,0,Local
Detroit Pistons,Charlotte Hornets,2016-03-25 07:30:00,1,NBATV
Detroit Pistons,Atlanta Hawks,2016-03-26 07:30:00,0,Local
Detroit Pistons,Oklahoma City Thunder,2016-03-29 07:30:00,0,Local
Detroit Pistons,Dallas Mavericks,2016-04-01 07:30:00,0,Local
Miami Heat,Detroit Pistons,2016-04-05 07:30:00,0,Local
Orlando Magic,Detroit Pistons,2016-04-06 07:00:00,0,Local
Detroit Pistons,Washington Wizards,2016-04-08 07:30:00,0,Local
Detroit Pistons,Miami Heat,2016-04-12 07:30:00,0,Local
Cleveland Cavaliers,Detroit Pistons,2016-04-13 08:00:00,0,Local
Memphis Grizzlies,Cleveland Cavaliers,2015-10-28 08:00:00,0,Local
Cleveland Cavaliers,Miami Heat,2015-10-30 07:00:00,1,ESPN
Cleveland Cavaliers,Utah Jazz,2015-11-10 07:00:00,0,Local
Milwaukee Bucks,Cleveland Cavaliers,2015-11-14 08:30:00,0,Local
Cleveland Cavaliers,Milwaukee Bucks,2015-11-19 08:00:00,1,TNT
Cleveland Cavaliers,Atlanta Hawks,2015-11-21 07:30:00,0,Local
Cleveland Cavaliers,Orlando Magic,2015-11-23 07:00:00,0,Local
Charlotte Hornets,Cleveland Cavaliers,2015-11-27 07:00:00,0,Local
Cleveland Cavaliers,Washington Wizards,2015-12-01 07:00:00,1,NBATV
New Orleans Pelicans,Cleveland Cavaliers,2015-12-04 09:30:00,1,ESPN
Miami Heat,Cleveland Cavaliers,2015-12-05 07:30:00,1,NBATV
Cleveland Cavaliers,Portland Trail Blazers,2015-12-08 07:00:00,1,NBATV
Orlando Magic,Cleveland Cavaliers,2015-12-11 07:00:00,0,Local
Cleveland Cavaliers,Oklahoma City Thunder,2015-12-17 08:00:00,1,TNT
Portland Trail Blazers,Cleveland Cavaliers,2015-12-26 10:00:00,0,Local
Denver Nuggets,Cleveland Cavaliers,2015-12-29 09:00:00,0,Local
Cleveland Cavaliers,Orlando Magic,2016-01-02 07:30:00,0,Local
Washington Wizards,Cleveland Cavaliers,2016-01-06 07:00:00,0,Local
Minnesota Timberwolves,Cleveland Cavaliers,2016-01-08 08:00:00,1,ESPN
Dallas Mavericks,Cleveland Cavaliers,2016-01-12 08:30:00,0,Local
San Antonio Spurs,Cleveland Cavaliers,2016-01-14 08:00:00,1,TNT
Houston Rockets,Cleveland Cavaliers,2016-01-15 09:30:00,1,ESPN
Cleveland Cavaliers,Minnesota Timberwolves,2016-01-25 07:00:00,1,NBATV
Cleveland Cavaliers,San Antonio Spurs,2016-01-30 08:30:00,1,ESPN
Charlotte Hornets,Cleveland Cavaliers,2016-02-03 07:00:00,0,Local
Cleveland Cavaliers,New Orleans Pelicans,2016-02-06 07:30:00,0,Local
Oklahoma City Thunder,Cleveland Cavaliers,2016-02-21 03:30:00,1,ESPN
Cleveland Cavaliers,Charlotte Hornets,2016-02-24 07:00:00,0,Local
Washington Wizards,Cleveland Cavaliers,2016-02-28 01:00:00,0,Local
Cleveland Cavaliers,Washington Wizards,2016-03-04 08:00:00,1,ESPN
Cleveland Cavaliers,Memphis Grizzlies,2016-03-07 07:00:00,1,NBATV
Utah Jazz,Cleveland Cavaliers,2016-03-14 09:00:00,0,Local
Cleveland Cavaliers,Dallas Mavericks,2016-03-16 07:00:00,0,Local
Orlando Magic,Cleveland Cavaliers,2016-03-18 07:00:00,0,Local
Miami Heat,Cleveland Cavaliers,2016-03-19 07:30:00,0,Local
Cleveland Cavaliers,Denver Nuggets,2016-03-21 07:00:00,0,Local
Cleveland Cavaliers,Milwaukee Bucks,2016-03-23 08:00:00,1,ESPN
Cleveland Cavaliers,Houston Rockets,2016-03-29 08:00:00,1,TNT
Atlanta Hawks,Cleveland Cavaliers,2016-04-01 08:00:00,1,ESPN
Cleveland Cavaliers,Charlotte Hornets,2016-04-03 03:30:00,0,Local
Milwaukee Bucks,Cleveland Cavaliers,2016-04-05 08:00:00,0,Local
Cleveland Cavaliers,Atlanta Hawks,2016-04-11 07:00:00,1,NBATV
Milwaukee Bucks,Washington Wizards,2015-10-30 08:00:00,0,Local
Denver Nuggets,Milwaukee Bucks,2015-11-11 09:00:00,0,Local
Washington Wizards,Milwaukee Bucks,2015-11-17 07:00:00,1,NBATV
Orlando Magic,Milwaukee Bucks,2015-11-27 07:00:00,0,Local
Charlotte Hornets,Milwaukee Bucks,2015-11-29 02:00:00,0,Local
Milwaukee Bucks,Denver Nuggets,2015-11-30 08:00:00,0,Local
San Antonio Spurs,Milwaukee Bucks,2015-12-02 08:30:00,0,Local
Milwaukee Bucks,Portland Trail Blazers,2015-12-07 08:00:00,0,Local
Dallas Mavericks,Milwaukee Bucks,2015-12-28 08:30:00,0,Local
Oklahoma City Thunder,Milwaukee Bucks,2015-12-29 08:00:00,1,NBATV
Minnesota Timberwolves,Milwaukee Bucks,2016-01-02 08:00:00,0,Local
Milwaukee Bucks,San Antonio Spurs,2016-01-04 08:00:00,0,Local
Milwaukee Bucks,Dallas Mavericks,2016-01-08 08:00:00,0,Local
Washington Wizards,Milwaukee Bucks,2016-01-13 07:00:00,0,Local
Milwaukee Bucks,Atlanta Hawks,2016-01-15 08:00:00,0,Local
Charlotte Hornets,Milwaukee Bucks,2016-01-16 07:00:00,0,Local
Miami Heat,Milwaukee Bucks,2016-01-19 07:30:00,0,Local
Houston Rockets,Milwaukee Bucks,2016-01-22 08:00:00,0,Local
New Orleans Pelicans,Milwaukee Bucks,2016-01-23 07:00:00,0,Local
Milwaukee Bucks,Orlando Magic,2016-01-26 08:00:00,0,Local
Memphis Grizzlies,Milwaukee Bucks,2016-01-28 08:00:00,0,Local
Milwaukee Bucks,Miami Heat,2016-01-29 08:00:00,0,Local
Portland Trail Blazers,Milwaukee Bucks,2016-02-02 10:00:00,0,Local
Utah Jazz,Milwaukee Bucks,2016-02-05 09:00:00,0,Local
Milwaukee Bucks,Washington Wizards,2016-02-11 08:00:00,0,Local
Milwaukee Bucks,Charlotte Hornets,2016-02-19 08:00:00,0,Local
Atlanta Hawks,Milwaukee Bucks,2016-02-20 07:30:00,0,Local
Milwaukee Bucks,Houston Rockets,2016-02-29 08:00:00,0,Local
Milwaukee Bucks,Minnesota Timberwolves,2016-03-04 08:00:00,0,Local
Milwaukee Bucks,Oklahoma City Thunder,2016-03-06 03:30:00,0,Local
Milwaukee Bucks,Miami Heat,2016-03-09 07:00:00,1,ESPN
Milwaukee Bucks,New Orleans Pelicans,2016-03-12 07:30:00,0,Local
Milwaukee Bucks,Memphis Grizzlies,2016-03-17 08:00:00,0,Local
Milwaukee Bucks,Utah Jazz,2016-03-20 07:00:00,0,Local
Atlanta Hawks,Milwaukee Bucks,2016-03-25 08:00:00,0,Local
Milwaukee Bucks,Charlotte Hornets,2016-03-26 08:30:00,0,Local
Milwaukee Bucks,Orlando Magic,2016-04-01 08:00:00,0,Local
Orlando Magic,Milwaukee Bucks,2016-04-11 07:00:00,0,Local
Dallas Mavericks,Charlotte Hornets,2015-11-05 08:30:00,0,Local
Dallas Mavericks,New Orleans Pelicans,2015-11-07 08:30:00,0,Local
New Orleans Pelicans,Dallas Mavericks,2015-11-10 08:00:00,0,Local
Houston Rockets,Dallas Mavericks,2015-11-14 08:00:00,0,Local
Dallas Mavericks,Utah Jazz,2015-11-20 08:30:00,0,Local
Oklahoma City Thunder,Dallas Mavericks,2015-11-22 07:00:00,0,Local
Memphis Grizzlies,Dallas Mavericks,2015-11-24 08:00:00,0,Local
San Antonio Spurs,Dallas Mavericks,2015-11-25 08:30:00,0,Local
Dallas Mavericks,Denver Nuggets,2015-11-28 08:30:00,1,NBATV
Portland Trail Blazers,Dallas Mavericks,2015-12-01 10:00:00,1,NBATV
Dallas Mavericks,Houston Rockets,2015-12-04 08:30:00,0,Local
Washington Wizards,Dallas Mavericks,2015-12-06 06:00:00,0,Local
Dallas Mavericks,Atlanta Hawks,2015-12-09 09:30:00,1,ESPN
Dallas Mavericks,Washington Wizards,2015-12-12 08:30:00,0,Local
Dallas Mavericks,Memphis Grizzlies,2015-12-18 08:30:00,0,Local
Miami Heat,Dallas Mavericks,2016-01-01 07:30:00,0,Local
Dallas Mavericks,New Orleans Pelicans,2016-01-02 08:30:00,0,Local
New Orleans Pelicans,Dallas Mavericks,2016-01-06 08:00:00,0,Local
Minnesota Timberwolves,Dallas Mavericks,2016-01-10 03:30:00,0,Local
Oklahoma City Thunder,Dallas Mavericks,2016-01-13 08:00:00,0,Local
San Antonio Spurs,Dallas Mavericks,2016-01-17 07:00:00,0,Local
Dallas Mavericks,Minnesota Timberwolves,2016-01-20 08:30:00,0,Local
Dallas Mavericks,Oklahoma City Thunder,2016-01-22 08:30:00,0,Local
Houston Rockets,Dallas Mavericks,2016-01-24 03:30:00,0,Local
Atlanta Hawks,Dallas Mavericks,2016-02-01 08:00:00,0,Local
Dallas Mavericks,Miami Heat,2016-02-03 08:30:00,0,Local
Dallas Mavericks,San Antonio Spurs,2016-02-05 09:30:00,1,ESPN
Memphis Grizzlies,Dallas Mavericks,2016-02-06 08:00:00,0,Local
Dallas Mavericks,Utah Jazz,2016-02-09 08:30:00,0,Local
Orlando Magic,Dallas Mavericks,2016-02-19 07:00:00,0,Local
Dallas Mavericks,Oklahoma City Thunder,2016-02-24 08:30:00,0,Local
Dallas Mavericks,Denver Nuggets,2016-02-26 08:30:00,0,Local
Dallas Mavericks,Minnesota Timberwolves,2016-02-28 07:00:00,1,NBATV
Dallas Mavericks,Orlando Magic,2016-03-01 08:30:00,0,Local
Denver Nuggets,Dallas Mavericks,2016-03-06 05:00:00,0,Local
Charlotte Hornets,Dallas Mavericks,2016-03-14 07:00:00,0,Local
Dallas Mavericks,Portland Trail Blazers,2016-03-20 04:00:00,0,Local
Portland Trail Blazers,Dallas Mavericks,2016-03-23 10:30:00,1,ESPN
Denver Nuggets,Dallas Mavericks,2016-03-28 09:00:00,0,Local
Minnesota Timberwolves,Dallas Mavericks,2016-04-03 03:30:00,0,Local
Dallas Mavericks,Houston Rockets,2016-04-06 09:30:00,1,ESPN
Dallas Mavericks,Memphis Grizzlies,2016-04-08 08:30:00,1,NBATV
Utah Jazz,Dallas Mavericks,2016-04-11 09:00:00,0,Local
Dallas Mavericks,San Antonio Spurs,2016-04-13 08:00:00,0,Local
Houston Rockets,Denver Nuggets,2015-10-28 08:00:00,0,Local
Miami Heat,Houston Rockets,2015-11-01 06:00:00,0,Local
Houston Rockets,Oklahoma City Thunder,2015-11-02 08:00:00,1,NBATV
Houston Rockets,Orlando Magic,2015-11-04 08:00:00,0,Local
Denver Nuggets,Houston Rockets,2015-11-13 09:00:00,0,Local
Houston Rockets,Portland Trail Blazers,2015-11-18 08:00:00,0,Local
Memphis Grizzlies,Houston Rockets,2015-11-20 08:00:00,0,Local
Houston Rockets,Memphis Grizzlies,2015-11-25 08:00:00,1,NBATV
Houston Rockets,New Orleans Pelicans,2015-12-02 08:00:00,1,NBATV
Washington Wizards,Houston Rockets,2015-12-09 07:00:00,0,Local
Denver Nuggets,Houston Rockets,2015-12-14 09:00:00,0,Local
Houston Rockets,Charlotte Hornets,2015-12-21 08:00:00,0,Local
Orlando Magic,Houston Rockets,2015-12-23 07:00:00,0,Local
Houston Rockets,San Antonio Spurs,2015-12-25 08:00:00,1,ESPN
New Orleans Pelicans,Houston Rockets,2015-12-26 07:00:00,1,NBATV
Houston Rockets,Atlanta Hawks,2015-12-29 08:00:00,0,Local
San Antonio Spurs,Houston Rockets,2016-01-02 08:30:00,1,NBATV
Utah Jazz,Houston Rockets,2016-01-04 09:00:00,0,Local
Houston Rockets,Utah Jazz,2016-01-07 08:00:00,0,Local
Memphis Grizzlies,Houston Rockets,2016-01-12 08:00:00,0,Local
Houston Rockets,Minnesota Timberwolves,2016-01-13 08:00:00,0,Local
New Orleans Pelicans,Houston Rockets,2016-01-25 08:00:00,0,Local
San Antonio Spurs,Houston Rockets,2016-01-27 08:00:00,1,ESPN
Oklahoma City Thunder,Houston Rockets,2016-01-29 08:00:00,1,NBATV
Houston Rockets,Washington Wizards,2016-01-30 08:00:00,0,Local
Houston Rockets,Miami Heat,2016-02-02 08:00:00,1,NBATV
Houston Rockets,Portland Trail Blazers,2016-02-06 05:00:00,0,Local
Portland Trail Blazers,Houston Rockets,2016-02-10 10:30:00,1,ESPN
Utah Jazz,Houston Rockets,2016-02-23 09:00:00,0,Local
Portland Trail Blazers,Houston Rockets,2016-02-25 10:00:00,0,Local
Houston Rockets,San Antonio Spurs,2016-02-27 08:00:00,0,Local
Houston Rockets,New Orleans Pelicans,2016-03-02 08:00:00,1,ESPN
Charlotte Hornets,Houston Rockets,2016-03-12 07:00:00,0,Local
Houston Rockets,Memphis Grizzlies,2016-03-14 08:00:00,1,ESPN
Houston Rockets,Minnesota Timberwolves,2016-03-18 08:00:00,0,Local
Atlanta Hawks,Houston Rockets,2016-03-19 07:30:00,0,Local
Oklahoma City Thunder,Houston Rockets,2016-03-22 08:00:00,1,TNT
Houston Rockets,Utah Jazz,2016-03-23 08:00:00,0,Local
Houston Rockets,Oklahoma City Thunder,2016-04-03 03:30:00,1,ESPN
Minnesota Timberwolves,Houston Rockets,2016-04-11 08:00:00,0,Local
Portland Trail Blazers,Memphis Grizzlies,2015-11-05 10:30:00,1,TNT
Utah Jazz,Memphis Grizzlies,2015-11-07 09:00:00,1,NBATV
Memphis Grizzlies,Portland Trail Blazers,2015-11-13 08:00:00,0,Local
Minnesota Timberwolves,Memphis Grizzlies,2015-11-15 03:30:00,0,Local
Memphis Grizzlies,Oklahoma City Thunder,2015-11-16 08:00:00,0,Local
San Antonio Spurs,Memphis Grizzlies,2015-11-21 08:30:00,0,Local
Memphis Grizzlies,Atlanta Hawks,2015-11-27 08:00:00,0,Local
New Orleans Pelicans,Memphis Grizzlies,2015-12-01 08:00:00,0,Local
Memphis Grizzlies,San Antonio Spurs,2015-12-03 09:30:00,1,TNT
Memphis Grizzlies,Oklahoma City Thunder,2015-12-08 08:00:00,0,Local
Memphis Grizzlies,Charlotte Hornets,2015-12-11 08:00:00,0,Local
Miami Heat,Memphis Grizzlies,2015-12-13 06:00:00,0,Local
Memphis Grizzlies,Washington Wizards,2015-12-14 08:00:00,0,Local
Washington Wizards,Memphis Grizzlies,2015-12-23 07:00:00,0,Local
Charlotte Hornets,Memphis Grizzlies,2015-12-26 07:00:00,0,Local
Memphis Grizzlies,Miami Heat,2015-12-29 08:00:00,0,Local
Utah Jazz,Memphis Grizzlies,2016-01-02 09:00:00,0,Local
Portland Trail Blazers,Memphis Grizzlies,2016-01-04 10:00:00,1,NBATV
Oklahoma City Thunder,Memphis Grizzlies,2016-01-06 09:30:00,1,ESPN
Memphis Grizzlies,Denver Nuggets,2016-01-08 08:00:00,0,Local
Memphis Grizzlies,New Orleans Pelicans,2016-01-18 02:30:00,1,ESPN
Denver Nuggets,Memphis Grizzlies,2016-01-21 09:00:00,0,Local
Minnesota Timberwolves,Memphis Grizzlies,2016-01-23 08:00:00,0,Local
Memphis Grizzlies,Orlando Magic,2016-01-25 08:00:00,0,Local
New Orleans Pelicans,Memphis Grizzlies,2016-02-01 08:00:00,0,Local
Memphis Grizzlies,Portland Trail Blazers,2016-02-08 08:00:00,0,Local
Memphis Grizzlies,Minnesota Timberwolves,2016-02-19 08:00:00,0,Local
Denver Nuggets,Memphis Grizzlies,2016-02-29 09:00:00,0,Local
Memphis Grizzlies,Utah Jazz,2016-03-04 08:00:00,0,Local
Memphis Grizzlies,New Orleans Pelicans,2016-03-11 08:00:00,0,Local
Atlanta Hawks,Memphis Grizzlies,2016-03-12 07:30:00,0,Local
Memphis Grizzlies,Minnesota Timberwolves,2016-03-16 08:00:00,0,Local
San Antonio Spurs,Memphis Grizzlies,2016-03-25 08:30:00,0,Local
Memphis Grizzlies,San Antonio Spurs,2016-03-28 08:00:00,0,Local
Memphis Grizzlies,Denver Nuggets,2016-03-30 08:00:00,0,Local
Orlando Magic,Memphis Grizzlies,2016-04-03 06:00:00,0,Local
Portland Trail Blazers,New Orleans Pelicans,2015-10-28 10:00:00,0,Local
New Orleans Pelicans,Orlando Magic,2015-11-03 08:00:00,0,Local
New Orleans Pelicans,Atlanta Hawks,2015-11-06 08:00:00,0,Local
Atlanta Hawks,New Orleans Pelicans,2015-11-11 08:00:00,0,Local
New Orleans Pelicans,Denver Nuggets,2015-11-17 08:00:00,0,Local
Oklahoma City Thunder,New Orleans Pelicans,2015-11-18 08:00:00,1,ESPN
New Orleans Pelicans,San Antonio Spurs,2015-11-20 08:00:00,1,ESPN
Utah Jazz,New Orleans Pelicans,2015-11-28 09:00:00,0,Local
New Orleans Pelicans,Washington Wizards,2015-12-11 08:00:00,0,Local
Portland Trail Blazers,New Orleans Pelicans,2015-12-14 10:00:00,0,Local
Utah Jazz,New Orleans Pelicans,2015-12-16 09:00:00,0,Local
Denver Nuggets,New Orleans Pelicans,2015-12-20 08:00:00,0,Local
New Orleans Pelicans,Portland Trail Blazers,2015-12-23 08:00:00,0,Local
Miami Heat,New Orleans Pelicans,2015-12-25 12:00:00,1,ESPN
Orlando Magic,New Orleans Pelicans,2015-12-28 07:00:00,0,Local
New Orleans Pelicans,Charlotte Hornets,2016-01-15 08:00:00,0,Local
New Orleans Pelicans,Minnesota Timberwolves,2016-01-19 08:00:00,1,NBATV
San Antonio Spurs,New Orleans Pelicans,2016-02-03 08:30:00,0,Local
Minnesota Timberwolves,New Orleans Pelicans,2016-02-08 08:00:00,0,Local
New Orleans Pelicans,Utah Jazz,2016-02-10 08:00:00,0,Local
Oklahoma City Thunder,New Orleans Pelicans,2016-02-11 08:00:00,1,TNT
Washington Wizards,New Orleans Pelicans,2016-02-23 07:00:00,1,NBATV
New Orleans Pelicans,Oklahoma City Thunder,2016-02-25 08:00:00,1,TNT
New Orleans Pelicans,Minnesota Timberwolves,2016-02-27 07:00:00,0,Local
New Orleans Pelicans,San Antonio Spurs,2016-03-03 08:00:00,1,TNT
New Orleans Pelicans,Utah Jazz,2016-03-05 07:00:00,0,Local
Charlotte Hornets,New Orleans Pelicans,2016-03-09 07:00:00,0,Local
New Orleans Pelicans,Portland Trail Blazers,2016-03-18 08:00:00,0,Local
New Orleans Pelicans,Miami Heat,2016-03-22 08:00:00,0,Local
San Antonio Spurs,New Orleans Pelicans,2016-03-30 08:30:00,0,Local
New Orleans Pelicans,Denver Nuggets,2016-03-31 08:00:00,0,Local
Minnesota Timberwolves,New Orleans Pelicans,2016-04-13 08:00:00,0,Local
Oklahoma City Thunder,San Antonio Spurs,2015-10-28 08:00:00,1,ESPN
Washington Wizards,San Antonio Spurs,2015-11-04 07:00:00,0,Local
San Antonio Spurs,Charlotte Hornets,2015-11-07 08:30:00,0,Local
Portland Trail Blazers,San Antonio Spurs,2015-11-11 10:30:00,1,ESPN
San Antonio Spurs,Portland Trail Blazers,2015-11-16 08:30:00,0,Local
San Antonio Spurs,Denver Nuggets,2015-11-18 08:30:00,0,Local
Denver Nuggets,San Antonio Spurs,2015-11-27 09:00:00,0,Local
San Antonio Spurs,Atlanta Hawks,2015-11-28 08:30:00,0,Local
Atlanta Hawks,San Antonio Spurs,2015-12-12 08:00:00,1,NBATV
San Antonio Spurs,Utah Jazz,2015-12-14 08:30:00,0,Local
San Antonio Spurs,Washington Wizards,2015-12-16 08:30:00,0,Local
Minnesota Timberwolves,San Antonio Spurs,2015-12-23 08:00:00,0,Local
San Antonio Spurs,Denver Nuggets,2015-12-26 08:30:00,0,Local
San Antonio Spurs,Minnesota Timberwolves,2015-12-28 08:30:00,0,Local
San Antonio Spurs,Utah Jazz,2016-01-06 08:30:00,0,Local
San Antonio Spurs,Orlando Magic,2016-02-01 08:30:00,0,Local
Miami Heat,San Antonio Spurs,2016-02-09 07:30:00,0,Local
Orlando Magic,San Antonio Spurs,2016-02-10 07:00:00,0,Local
Utah Jazz,San Antonio Spurs,2016-02-25 10:30:00,1,TNT
Minnesota Timberwolves,San Antonio Spurs,2016-03-08 08:00:00,1,NBATV
San Antonio Spurs,Oklahoma City Thunder,2016-03-12 08:30:00,1,ESPN
San Antonio Spurs,Portland Trail Blazers,2016-03-17 08:30:00,0,Local
Charlotte Hornets,San Antonio Spurs,2016-03-21 07:00:00,1,NBATV
San Antonio Spurs,Miami Heat,2016-03-23 08:30:00,0,Local
Oklahoma City Thunder,San Antonio Spurs,2016-03-26 08:00:00,1,NBATV
Utah Jazz,San Antonio Spurs,2016-04-05 09:00:00,0,Local
Denver Nuggets,San Antonio Spurs,2016-04-08 09:00:00,0,Local
San Antonio Spurs,Oklahoma City Thunder,2016-04-12 08:00:00,1,TNT
Atlanta Hawks,Charlotte Hornets,2015-10-30 08:00:00,0,Local
Charlotte Hornets,Atlanta Hawks,2015-11-01 02:00:00,0,Local
Miami Heat,Atlanta Hawks,2015-11-03 07:30:00,1,NBATV
Atlanta Hawks,Washington Wizards,2015-11-07 07:30:00,0,Local
Atlanta Hawks,Minnesota Timberwolves,2015-11-09 08:00:00,0,Local
Atlanta Hawks,Utah Jazz,2015-11-15 06:00:00,0,Local
Minnesota Timberwolves,Atlanta Hawks,2015-11-25 08:00:00,0,Local
Atlanta Hawks,Oklahoma City Thunder,2015-11-30 08:00:00,0,Local
Oklahoma City Thunder,Atlanta Hawks,2015-12-10 08:00:00,0,Local
Atlanta Hawks,Miami Heat,2015-12-14 08:00:00,0,Local
Orlando Magic,Atlanta Hawks,2015-12-20 06:00:00,0,Local
